기준연도,학교종류,설립구분,지역,상태,학교,재학생수(A),총 실수,수용가능인원(B),실수용(내국인),실수용(외국인),실수용(비학위)외국인,지원자수(동일지역),지원자수(타지역),의무식여부,구분,건물명,준공연도,1인실실수,1인실식비,1인실기숙사비,2인실실수,2인실식비,2인실기숙사비,3인실실수,3인실식비,3인실기숙사비,4인실실수,4인실식비,4인실기숙사비,기숙사수용률,지원자수합계,입사경쟁률,준공구분
2021,대학교,사립,경기,기존,중앙대학교 _제2캠퍼스,5350.0,181.0,2032.0,165.0,7.0,5.0,0.0,229.0,X,직영(구내),703관,2004,0.0,0.0,0.0,159.0,0.0,238393.0,22.0,0.0,238393.0,0.0,0.0,0.0,37.981308411214954,229.0,0.11269685039370078,11~20년이하
2021,대학교,사립,경기,기존,중앙승가대학교,191.0,166.0,352.0,94.0,5.0,0.0,0.0,99.0,X,직영(구내),육화당/화경당,2001,64.0,0.0,0.0,60.0,0.0,0.0,40.0,0.0,0.0,2.0,0.0,0.0,184.2931937172775,99.0,0.28125,20년초과
2021,대학교,사립,충북,기존,중원대학교,4157.0,113.0,3235.0,251.0,0.0,0.0,0.0,251.0,X,직영(구내),생활관,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,99133.0,77.82054366129421,251.0,0.0775888717156105,11~20년이하
2021,대학교,사립,충북,기존,중원대학교,4157.0,888.0,3235.0,832.0,11.0,1.0,8.0,844.0,X,직영(구내),생활관,2009,0.0,0.0,0.0,218.0,0.0,101924.0,580.0,0.0,96489.0,90.0,0.0,99916.0,77.82054366129421,852.0,0.2633693972179289,11~20년이하
2021,교육대학,국립,경남,기존,진주교육대학교,1329.0,65.0,130.0,130.0,0.0,0.0,0.0,432.0,O,직영(구내),두류생활관 제2관,2004,0.0,0.0,0.0,65.0,2700.0,235514.0,0.0,0.0,0.0,0.0,0.0,0.0,9.781790820165538,432.0,3.3230769230769233,11~20년이하
2021,대학교,사립,경기,기존,차의과학대학교,2787.0,34.0,681.0,53.0,0.0,0.0,2.0,119.0,O,직영(구내),상록학사,1996,0.0,0.0,0.0,1.0,5000.0,305455.0,0.0,0.0,0.0,33.0,5000.0,261240.0,24.434876210979546,121.0,0.1776798825256975,20년초과
2021,대학교,사립,경기,기존,차의과학대학교,2787.0,32.0,681.0,61.0,0.0,0.0,0.0,75.0,O,직영(구내),청운학사,1996,0.0,0.0,0.0,2.0,5000.0,305455.0,0.0,0.0,0.0,30.0,5000.0,261569.0,24.434876210979546,75.0,0.11013215859030837,20년초과
2021,대학교,사립,경기,기존,차의과학대학교,2787.0,1.0,681.0,0.0,0.0,0.0,0.0,0.0,O,직영(구내),해룡학사,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5000.0,0.0,24.434876210979546,0.0,0.0,10년이하
2021,대학교,사립,경기,기존,차의과학대학교,2787.0,1.0,681.0,0.0,0.0,0.0,0.0,0.0,O,직영(구내),해룡학사,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.434876210979546,0.0,0.0,10년이하
2021,대학교,사립,경기,기존,차의과학대학교,2787.0,135.0,681.0,214.0,0.0,0.0,3.0,425.0,O,직영(구내),해룡학사,2012,12.0,5000.0,665283.0,55.0,5000.0,372966.0,0.0,0.0,0.0,68.0,0.0,314639.0,24.434876210979546,428.0,0.6284875183553598,10년이하
2021,대학교,사립,경남,기존,창신대학교,1841.0,166.0,900.0,155.0,0.0,0.0,31.0,115.0,O,직영(구내),남학생생활관,2003,0.0,0.0,0.0,166.0,4300.0,140917.0,0.0,0.0,0.0,0.0,0.0,0.0,48.88647474198805,146.0,0.1622222222222222,11~20년이하
2021,대학교,사립,경남,기존,창신대학교,1841.0,99.0,900.0,0.0,87.0,0.0,0.0,87.0,X,직영(구내),유학생생활관,2007,0.0,0.0,0.0,99.0,0.0,140917.0,0.0,0.0,0.0,0.0,0.0,0.0,48.88647474198805,87.0,0.09666666666666666,11~20년이하
2021,대학교,사립,경남,기존,창신대학교,1841.0,185.0,900.0,290.0,0.0,0.0,55.0,278.0,O,직영(구내),여학생생활관,2005,0.0,0.0,0.0,185.0,4300.0,145321.0,0.0,0.0,0.0,0.0,0.0,0.0,48.88647474198805,333.0,0.37,11~20년이하
2021,대학교,국립,경남,기존,창원대학교,8333.0,149.0,2094.0,292.0,4.0,0.0,68.0,264.0,O,직영(구내),생활관2,1996,0.0,0.0,0.0,149.0,2900.0,117000.0,0.0,0.0,0.0,0.0,0.0,0.0,25.129005160206408,332.0,0.15854823304680038,20년초과
2021,대학교,국립,경남,기존,창원대학교,8333.0,162.0,2094.0,293.0,3.0,0.0,71.0,267.0,O,직영(구내),생활관4,2008,0.0,0.0,0.0,162.0,2900.0,139800.0,0.0,0.0,0.0,0.0,0.0,0.0,25.129005160206408,338.0,0.16141356255969436,11~20년이하
2021,대학교,국립,경남,기존,창원대학교,8333.0,138.0,2094.0,117.0,4.0,0.0,42.0,109.0,O,직영(구내),생활관3,1997,0.0,0.0,0.0,138.0,2900.0,117000.0,0.0,0.0,0.0,0.0,0.0,0.0,25.129005160206408,151.0,0.07211079274116523,20년초과
2021,대학교,국립,경남,기존,창원대학교,8333.0,237.0,2094.0,432.0,8.0,0.0,99.0,532.0,O,민자(BTL),생활관7,2015,0.0,0.0,0.0,237.0,2900.0,169051.0,0.0,0.0,0.0,0.0,0.0,0.0,25.129005160206408,631.0,0.3013371537726839,10년이하
2021,대학교,국립,경남,기존,창원대학교,8333.0,361.0,2094.0,695.0,9.0,0.0,141.0,778.0,O,민자(BTL),"생활관5,6",2009,0.0,0.0,0.0,361.0,2900.0,167400.0,0.0,0.0,0.0,0.0,0.0,0.0,25.129005160206408,919.0,0.438872970391595,11~20년이하
2021,산업대학,사립,충남,기존,청운대학교,5803.0,96.0,1103.0,102.0,0.0,0.0,0.0,102.0,X,임차,스탠포드외5,1998,59.0,0.0,237857.0,37.0,0.0,128839.0,0.0,0.0,0.0,0.0,0.0,0.0,19.00740996036533,102.0,0.09247506799637353,20년초과
2021,산업대학,사립,충남,기존,청운대학교,5803.0,342.0,1103.0,489.0,15.0,6.0,6.0,1118.0,X,직영(구내),청운학사,2008,4.0,0.0,267857.0,193.0,0.0,254464.0,0.0,0.0,0.0,145.0,0.0,154618.0,19.00740996036533,1124.0,1.0190389845874888,11~20년이하
2021,교육대학,국립,충북,기존,청주교육대학교,1190.0,42.0,455.0,11.0,0.0,0.0,0.0,52.0,O,직영(구내),늘기쁨관,1989,42.0,2500.0,267568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.23529411764706,52.0,0.11428571428571428,20년초과
2021,교육대학,국립,충북,기존,청주교육대학교,1190.0,181.0,455.0,118.0,0.0,0.0,6.0,406.0,O,민자(BTL),하늘나래관,2008,66.0,2500.0,410546.0,115.0,2500.0,228081.0,0.0,0.0,0.0,0.0,0.0,0.0,38.23529411764706,412.0,0.9054945054945055,11~20년이하
2021,교육대학,국립,충북,기존,청주교육대학교,1190.0,39.0,455.0,38.0,0.0,0.0,0.0,44.0,O,직영(구내),늘푸름관,2001,39.0,2500.0,267568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.23529411764706,44.0,0.0967032967032967,20년초과
2021,교육대학,국립,충북,기존,청주교육대학교,1190.0,43.0,455.0,15.0,0.0,0.0,52.0,109.0,O,직영(구내),늘사랑관,1975,8.0,2500.0,267568.0,35.0,2500.0,148649.0,0.0,0.0,0.0,0.0,0.0,0.0,38.23529411764706,161.0,0.35384615384615387,20년초과
2021,대학교,사립,충북,기존,청주대학교,11297.0,115.0,2369.0,141.0,0.0,0.0,311.0,223.0,X,직영(구내),진원관,1995,1.0,0.0,442703.0,114.0,0.0,245946.0,0.0,0.0,0.0,0.0,0.0,0.0,20.970169071434892,534.0,0.22541156606162938,20년초과
2021,대학교,사립,충북,기존,청주대학교,11297.0,101.0,2369.0,0.0,0.0,0.0,0.0,0.0,X,직영(구내),예지관,1991,0.0,0.0,0.0,101.0,0.0,215135.0,0.0,0.0,0.0,0.0,0.0,0.0,20.970169071434892,0.0,0.0,20년초과
2021,대학교,사립,충북,기존,청주대학교,11297.0,183.0,2369.0,276.0,0.0,0.0,406.0,574.0,X,직영(구내),국제학사,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,156757.0,20.970169071434892,980.0,0.41367665681722243,11~20년이하
2021,대학교,사립,충북,기존,청주대학교,11297.0,603.0,2369.0,156.0,104.0,25.0,1323.0,1164.0,X,직영(구내),우암마을,2004,0.0,0.0,0.0,603.0,0.0,195676.0,0.0,0.0,0.0,0.0,0.0,0.0,20.970169071434892,2487.0,1.0498100464330942,11~20년이하
2021,대학교,사립,전남,기존,초당대학교,3282.0,130.0,1090.0,98.0,31.0,0.0,3.0,126.0,O,직영(구내),우의관,2009,46.0,3000.0,331225.0,84.0,3000.0,184163.0,0.0,0.0,0.0,0.0,0.0,0.0,33.2114564290067,129.0,0.11834862385321102,11~20년이하
2021,대학교,사립,전남,기존,초당대학교,3282.0,176.0,1090.0,30.0,58.0,0.0,0.0,88.0,O,직영(구내),은행관,1998,0.0,0.0,0.0,176.0,3000.0,184163.0,0.0,0.0,0.0,0.0,0.0,0.0,33.2114564290067,88.0,0.08073394495412844,20년초과
2021,대학교,사립,전남,기존,초당대학교,3282.0,167.0,1090.0,324.0,0.0,0.0,3.0,322.0,O,직영(구내),한마관,1997,0.0,0.0,0.0,167.0,3000.0,184163.0,0.0,0.0,0.0,0.0,0.0,0.0,33.2114564290067,325.0,0.2981651376146789,20년초과
2021,대학교,사립,전남,기존,초당대학교,3282.0,134.0,1090.0,158.0,0.0,0.0,2.0,156.0,O,직영(구내),동백관,2003,78.0,3000.0,331500.0,56.0,3000.0,184163.0,0.0,0.0,0.0,0.0,0.0,0.0,33.2114564290067,158.0,0.14495412844036698,11~20년이하
2021,대학교,사립,서울,기존,총신대학교,3087.0,165.0,1607.0,0.0,0.0,0.0,0.0,0.0,X,직영(구내),제1생활관,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,52.057013281503075,0.0,0.0,20년초과
2021,대학교,사립,서울,기존,총신대학교,3087.0,66.0,1607.0,0.0,0.0,0.0,0.0,0.0,X,직영(구내),제2생활관,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,52.057013281503075,0.0,0.0,20년초과
2021,대학교,사립,서울,기존,총신대학교,3087.0,95.0,1607.0,42.0,15.0,0.0,0.0,57.0,X,직영(구내),제3생활관,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,154091.0,52.057013281503075,57.0,0.03546981953951462,11~20년이하
2021,대학교,사립,서울,기존,총신대학교,3087.0,16.0,1607.0,43.0,0.0,0.0,0.0,70.0,X,직영(구내),여자기숙사,1992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,152752.0,15.0,0.0,0.0,52.057013281503075,70.0,0.043559427504667084,20년초과
2021,대학교,사립,서울,기존,총신대학교,3087.0,62.0,1607.0,110.0,3.0,0.0,0.0,146.0,X,직영(구내),남자기숙사,1972,0.0,0.0,0.0,4.0,0.0,152752.0,0.0,0.0,0.0,58.0,0.0,152752.0,52.057013281503075,146.0,0.09085252022401992,20년초과
2021,대학교,사립,서울,기존,추계예술대학교,1235.0,13.0,178.0,0.0,0.0,0.0,0.0,0.0,X,직영(구내),청사관 기숙사,2017,0.0,0.0,0.0,7.0,0.0,596685.0,0.0,0.0,0.0,6.0,0.0,447514.0,14.412955465587043,0.0,0.0,10년이하
2021,대학교,사립,서울,기존,추계예술대학교,1235.0,24.0,178.0,0.0,6.0,0.0,0.0,6.0,X,직영(구내),창조관 기숙사,2019,0.0,0.0,0.0,12.0,0.0,596685.0,0.0,0.0,0.0,12.0,0.0,447514.0,14.412955465587043,6.0,0.033707865168539325,10년이하
2021,대학교,사립,서울,기존,추계예술대학교,1235.0,3.0,178.0,2.0,0.0,0.0,0.0,2.0,X,행복기숙사,한국장학재단-은행권 대학생 연합생활관,2017,1.0,0.0,180000.0,2.0,0.0,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,14.412955465587043,2.0,0.011235955056179775,10년이하
2021,대학교,사립,서울,기존,추계예술대학교,1235.0,9.0,178.0,17.0,0.0,0.0,0.0,17.0,X,임차,CUfA 1,2016,0.0,0.0,0.0,9.0,0.0,298343.0,0.0,0.0,0.0,0.0,0.0,0.0,14.412955465587043,17.0,0.09550561797752809,10년이하
2021,대학교,사립,서울,기존,추계예술대학교,1235.0,17.0,178.0,9.0,0.0,0.0,0.0,9.0,X,임차,CUfA 4(이룸채),1983,17.0,0.0,468577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.412955465587043,9.0,0.05056179775280899,20년초과
2021,대학교,사립,서울,기존,추계예술대학교,1235.0,3.0,178.0,6.0,0.0,0.0,0.0,6.0,X,임차,CUfA 3,2019,0.0,0.0,0.0,3.0,0.0,323204.0,0.0,0.0,0.0,0.0,0.0,0.0,14.412955465587043,6.0,0.033707865168539325,10년이하
2021,대학교,사립,서울,기존,추계예술대학교,1235.0,9.0,178.0,1.0,0.0,0.0,0.0,1.0,O,행복기숙사,홍제동대학생 연합기숙사,2014,0.0,0.0,0.0,8.0,3300.0,298343.0,0.0,0.0,0.0,1.0,3300.0,229558.0,14.412955465587043,1.0,0.0056179775280898875,10년이하
2021,교육대학,국립,강원,기존,춘천교육대학교,1305.0,112.0,760.0,0.0,0.0,0.0,26.0,198.0,X,직영(구내),목련관,2001,0.0,0.0,0.0,112.0,0.0,162054.0,0.0,0.0,0.0,0.0,0.0,0.0,58.23754789272031,224.0,0.29473684210526313,20년초과
2021,교육대학,국립,강원,기존,춘천교육대학교,1305.0,268.0,760.0,0.0,0.0,0.0,17.0,503.0,O,민자(BTL),송백관,2009,0.0,0.0,0.0,268.0,0.0,200357.0,0.0,0.0,0.0,0.0,0.0,0.0,58.23754789272031,520.0,0.6842105263157895,11~20년이하
2021,대학교,국립,대전,기존,충남대학교,21517.0,197.0,5060.0,185.0,1.0,0.0,18.0,328.0,O,민자(BTL),11동,2009,0.0,0.0,0.0,197.0,3390.0,227989.0,0.0,0.0,0.0,0.0,0.0,0.0,23.516289445554676,346.0,0.0683794466403162,11~20년이하
2021,대학교,국립,대전,기존,충남대학교,21517.0,127.0,5060.0,118.0,0.0,0.0,8.0,260.0,O,직영(구내),3동,1986,11.0,3390.0,309138.0,116.0,3390.0,227989.0,0.0,0.0,0.0,0.0,0.0,0.0,23.516289445554676,268.0,0.052964426877470355,20년초과
2021,대학교,국립,대전,기존,충남대학교,21517.0,418.0,5060.0,308.0,18.0,24.0,11.0,466.0,O,민자(BTL),8동,2009,7.0,3390.0,326378.0,411.0,3390.0,227989.0,0.0,0.0,0.0,0.0,0.0,0.0,23.516289445554676,477.0,0.09426877470355731,11~20년이하
2021,대학교,국립,대전,기존,충남대학교,21517.0,96.0,5060.0,30.0,9.0,2.0,6.0,50.0,X,민자(BTL),10동,2009,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.516289445554676,56.0,0.011067193675889328,11~20년이하
2021,대학교,국립,대전,기존,충남대학교,21517.0,98.0,5060.0,0.0,0.0,0.0,0.0,0.0,O,직영(구내),4동,1986,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.516289445554676,0.0,0.0,20년초과
2021,대학교,국립,대전,기존,충남대학교,21517.0,45.0,5060.0,43.0,9.0,0.0,4.0,25.0,X,직영(구내),보운관 1동,2001,0.0,0.0,0.0,45.0,0.0,143571.0,0.0,0.0,0.0,0.0,0.0,0.0,23.516289445554676,29.0,0.005731225296442688,20년초과
2021,대학교,국립,대전,기존,충남대학교,21517.0,100.0,5060.0,69.0,1.0,0.0,18.0,252.0,X,민자(BTL),12동,2015,50.0,0.0,337673.0,50.0,0.0,252363.0,0.0,0.0,0.0,0.0,0.0,0.0,23.516289445554676,270.0,0.0533596837944664,10년이하
2021,대학교,국립,대전,기존,충남대학교,21517.0,276.0,5060.0,268.0,0.0,0.0,47.0,751.0,X,민자(BTL),13동,2015,101.0,0.0,308246.0,175.0,0.0,244932.0,0.0,0.0,0.0,0.0,0.0,0.0,23.516289445554676,798.0,0.15770750988142293,10년이하
2021,대학교,국립,대전,기존,충남대학교,21517.0,220.0,5060.0,163.0,0.0,0.0,150.0,822.0,O,직영(구내),1동,1986,0.0,0.0,0.0,220.0,3390.0,213721.0,0.0,0.0,0.0,0.0,0.0,0.0,23.516289445554676,972.0,0.19209486166007905,20년초과
2021,대학교,국립,대전,기존,충남대학교,21517.0,132.0,5060.0,0.0,0.0,0.0,0.0,0.0,O,직영(구내),2동,1986,0.0,0.0,0.0,132.0,3390.0,227989.0,0.0,0.0,0.0,0.0,0.0,0.0,23.516289445554676,0.0,0.0,20년초과
2021,대학교,국립,대전,기존,충남대학교,21517.0,62.0,5060.0,57.0,0.0,0.0,8.0,231.0,O,직영(구내),5동,1986,0.0,0.0,0.0,46.0,3390.0,220558.0,16.0,3390.0,199156.0,0.0,0.0,0.0,23.516289445554676,239.0,0.047233201581027666,20년초과
2021,대학교,국립,대전,기존,충남대학교,21517.0,142.0,5060.0,87.0,27.0,7.0,5.0,97.0,O,직영(구내),6동,1986,0.0,0.0,0.0,142.0,3390.0,213721.0,0.0,0.0,0.0,0.0,0.0,0.0,23.516289445554676,102.0,0.02015810276679842,20년초과
2021,대학교,국립,대전,기존,충남대학교,21517.0,432.0,5060.0,357.0,8.0,0.0,427.0,1762.0,O,민자(BTL),7동,2009,7.0,3390.0,326378.0,425.0,3390.0,227989.0,0.0,0.0,0.0,0.0,0.0,0.0,23.516289445554676,2189.0,0.4326086956521739,11~20년이하
2021,대학교,국립,대전,기존,충남대학교,21517.0,211.0,5060.0,164.0,6.0,0.0,150.0,782.0,O,민자(BTL),9동,2009,0.0,0.0,0.0,211.0,3390.0,227989.0,0.0,0.0,0.0,0.0,0.0,0.0,23.516289445554676,932.0,0.1841897233201581,11~20년이하
2021,대학교,국립,대전,기존,충남대학교,21517.0,95.0,5060.0,125.0,4.0,0.0,15.0,170.0,X,민자(BTL),보운관 2동,2015,40.0,0.0,308246.0,55.0,0.0,175079.0,0.0,0.0,0.0,0.0,0.0,0.0,23.516289445554676,185.0,0.036561264822134384,10년이하
2021,대학교,국립,대전,기존,충남대학교,21517.0,38.0,5060.0,22.0,0.0,0.0,6.0,27.0,O,직영(구내),이인구인재관,1994,22.0,3390.0,312705.0,16.0,3390.0,218477.0,0.0,0.0,0.0,0.0,0.0,0.0,23.516289445554676,33.0,0.006521739130434782,20년초과
2021,대학교,국립,충북,기존,충북대학교,15364.0,209.0,4121.0,0.0,0.0,0.0,0.0,0.0,O,직영(구내),계영원,2003,0.0,0.0,0.0,209.0,2520.0,145676.0,0.0,0.0,0.0,0.0,0.0,0.0,26.822442072376983,0.0,0.0,11~20년이하
2021,대학교,국립,충북,기존,충북대학교,15364.0,809.0,4121.0,1084.0,45.0,8.0,0.0,1398.0,O,민자(BTL),양성재,2008,15.0,2600.0,146568.0,791.0,2600.0,146568.0,0.0,0.0,0.0,3.0,2600.0,146568.0,26.822442072376983,1398.0,0.3392380490172288,11~20년이하
2021,대학교,국립,충북,기존,충북대학교,15364.0,85.0,4121.0,0.0,63.0,6.0,0.0,56.0,O,직영(구내),등용관,1985,2.0,0.0,0.0,83.0,2270.0,137946.0,0.0,0.0,0.0,0.0,0.0,0.0,26.822442072376983,56.0,0.013588934724581413,20년초과
2021,대학교,국립,충북,기존,충북대학교,15364.0,52.0,4121.0,83.0,0.0,0.0,0.0,121.0,O,직영(구내),정의관,1993,0.0,0.0,0.0,52.0,2520.0,145676.0,0.0,0.0,0.0,0.0,0.0,0.0,26.822442072376983,121.0,0.02936180538704198,20년초과
2021,대학교,국립,충북,기존,충북대학교,15364.0,120.0,4121.0,165.0,0.0,0.0,0.0,210.0,O,직영(구내),개척관,1993,0.0,0.0,0.0,120.0,2520.0,145676.0,0.0,0.0,0.0,0.0,0.0,0.0,26.822442072376983,210.0,0.050958505217180296,20년초과
2021,대학교,국립,충북,기존,충북대학교,15364.0,111.0,4121.0,201.0,0.0,0.0,0.0,257.0,O,직영(구내),진리관,1993,0.0,0.0,0.0,111.0,2520.0,145676.0,0.0,0.0,0.0,0.0,0.0,0.0,26.822442072376983,257.0,0.062363504003882554,20년초과
2021,대학교,국립,충북,기존,충북대학교,15364.0,682.0,4121.0,1128.0,0.0,0.0,0.0,2693.0,O,민자(BTL),양진재,2015,4.0,0.0,0.0,678.0,2850.0,131703.0,0.0,0.0,0.0,0.0,0.0,0.0,26.822442072376983,2693.0,0.653482164523174,10년이하
2021,대학교,사립,경기,기존,칼빈대학교,584.0,52.0,224.0,45.0,2.0,0.0,0.0,47.0,X,직영(구내),바울관,1987,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,145631.0,0.0,0.0,0.0,38.35616438356164,47.0,0.20982142857142858,20년초과
2021,대학교,사립,경기,기존,칼빈대학교,584.0,34.0,224.0,9.0,1.0,0.0,0.0,10.0,X,직영(구내),에스더관,1991,0.0,0.0,0.0,34.0,0.0,131068.0,0.0,0.0,0.0,0.0,0.0,0.0,38.35616438356164,10.0,0.044642857142857144,20년초과
2021,대학교,사립,경기,기존,평택대학교,3949.0,120.0,1153.0,111.0,0.0,0.0,50.0,198.0,X,직영(구내),제3국제관,2012,23.0,0.0,385046.0,49.0,0.0,245229.0,0.0,0.0,0.0,48.0,0.0,181101.0,29.197265130412763,248.0,0.21509106678230702,10년이하
2021,대학교,사립,경기,기존,평택대학교,3949.0,140.0,1153.0,0.0,33.0,26.0,0.0,59.0,X,직영(구내),국제관,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,118636.0,29.197265130412763,59.0,0.05117085862966175,11~20년이하
2021,대학교,사립,경기,기존,평택대학교,3949.0,94.0,1153.0,124.0,0.0,0.0,55.0,169.0,X,직영(구내),제2국제관,2009,0.0,0.0,0.0,48.0,0.0,228716.0,0.0,0.0,0.0,46.0,0.0,164587.0,29.197265130412763,224.0,0.194275802254987,11~20년이하
2021,대학교,사립,경북,기존,포항공과대학교,3218.0,48.0,3221.0,69.0,0.0,0.0,0.0,69.0,X,직영(구내),여학생생활관 2동,1990,0.0,0.0,0.0,48.0,0.0,138000.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09322560596642,69.0,0.021421918658801616,20년초과
2021,대학교,사립,경북,기존,포항공과대학교,3218.0,60.0,3221.0,59.0,0.0,0.0,0.0,59.0,X,직영(구내),남학생생활관 17동,1995,60.0,0.0,232209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09322560596642,59.0,0.018317292766221672,20년초과
2021,대학교,사립,경북,기존,포항공과대학교,3218.0,34.0,3221.0,23.0,0.0,0.0,0.0,23.0,X,직영(구내),남학생생활관 5동,1988,0.0,0.0,0.0,34.0,0.0,152400.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09322560596642,23.0,0.007140639552933871,20년초과
2021,대학교,사립,경북,기존,포항공과대학교,3218.0,75.0,3221.0,144.0,0.0,0.0,0.0,144.0,X,직영(구내),대학원아파트 1동,1988,0.0,0.0,0.0,75.0,0.0,165306.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09322560596642,144.0,0.044706612853151195,20년초과
2021,대학교,사립,경북,기존,포항공과대학교,3218.0,72.0,3221.0,17.0,29.0,6.0,0.0,52.0,X,직영(구내),생활관 16동(DICE동),1992,0.0,0.0,0.0,72.0,0.0,138000.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09322560596642,52.0,0.01614405464141571,20년초과
2021,대학교,사립,경북,기존,포항공과대학교,3218.0,68.0,3221.0,24.0,0.0,0.0,0.0,24.0,X,직영(구내),"남,여학생생활관 20동",1997,24.0,0.0,247209.0,44.0,0.0,91102.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09322560596642,24.0,0.007451102142191866,20년초과
2021,대학교,사립,경북,기존,포항공과대학교,3218.0,60.0,3221.0,102.0,0.0,0.0,0.0,102.0,X,직영(구내),남학생생활관 10동,1989,0.0,0.0,0.0,60.0,0.0,138000.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09322560596642,102.0,0.03166718410431543,20년초과
2021,대학교,사립,경북,기존,포항공과대학교,3218.0,59.0,3221.0,96.0,0.0,0.0,0.0,96.0,X,직영(구내),남학생생활관 11동,1989,0.0,0.0,0.0,59.0,0.0,138000.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09322560596642,96.0,0.029804408568767465,20년초과
2021,대학교,사립,경북,기존,포항공과대학교,3218.0,60.0,3221.0,102.0,0.0,0.0,0.0,102.0,X,직영(구내),남학생생활관 12동,1989,0.0,0.0,0.0,60.0,0.0,138000.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09322560596642,102.0,0.03166718410431543,20년초과
2021,대학교,사립,경북,기존,포항공과대학교,3218.0,45.0,3221.0,43.0,0.0,0.0,0.0,43.0,X,직영(구내),남학생생활관 13동,1990,45.0,0.0,232209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09322560596642,43.0,0.01334989133809376,20년초과
2021,대학교,사립,경북,기존,포항공과대학교,3218.0,56.0,3221.0,94.0,0.0,0.0,0.0,94.0,X,직영(구내),남학생생활관 15동,1990,0.0,0.0,0.0,56.0,0.0,138000.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09322560596642,94.0,0.029183483390251473,20년초과
2021,대학교,사립,경북,기존,포항공과대학교,3218.0,160.0,3221.0,153.0,0.0,0.0,0.0,153.0,X,직영(구내),남학생생활관 19동,1996,160.0,0.0,208806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09322560596642,153.0,0.04750077615647315,20년초과
2021,대학교,사립,경북,기존,포항공과대학교,3218.0,37.0,3221.0,10.0,0.0,0.0,0.0,10.0,X,직영(구내),남학생생활관 2동,1987,37.0,0.0,256582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09322560596642,10.0,0.003104625892579944,20년초과
2021,대학교,사립,경북,기존,포항공과대학교,3218.0,34.0,3221.0,22.0,0.0,0.0,0.0,22.0,X,직영(구내),남학생생활관 3동,1987,0.0,0.0,0.0,34.0,0.0,152400.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09322560596642,22.0,0.006830176963675877,20년초과
2021,대학교,사립,경북,기존,포항공과대학교,3218.0,34.0,3221.0,33.0,0.0,0.0,0.0,33.0,X,직영(구내),남학생생활관 4동,1987,0.0,0.0,0.0,34.0,0.0,152400.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09322560596642,33.0,0.010245265445513815,20년초과
2021,대학교,사립,경북,기존,포항공과대학교,3218.0,37.0,3221.0,29.0,0.0,0.0,0.0,29.0,X,직영(구내),남학생생활관 6동,1988,0.0,0.0,0.0,37.0,0.0,152400.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09322560596642,29.0,0.009003415088481837,20년초과
2021,대학교,사립,경북,기존,포항공과대학교,3218.0,34.0,3221.0,26.0,0.0,0.0,0.0,26.0,X,직영(구내),남학생생활관 7동,1988,0.0,0.0,0.0,34.0,0.0,152400.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09322560596642,26.0,0.008072027320707855,20년초과
